1.Warning;3;TS0022: The element must be placed in the corresponding region.;C:\Projects\ts5\7.8.0\TSBpm\Src\Lib\Terrasoft.UI.WindowsControls.Common\DragAndDropManager.cs;145;1;Terrasoft.UI.WindowsControls.Common (Terrasoft.UI.WindowsControls.Common\Terrasoft.UI.WindowsControls.Common)
2.Warning;3;TS0022: The element must be placed in the corresponding region.;C:\Projects\ts5\7.8.0\TSBpm\Src\Lib\Terrasoft.UI.WindowsControls.Common\DragAndDropManager.cs;145;1;Terrasoft.UI.WindowsControls.Common (Terrasoft.UI.WindowsControls.Common\Terrasoft.UI.WindowsControls.Common)
3.Warning;3;TS0022: The element must be placed in the corresponding region.;C:\Projects\ts5\7.8.0\TSBpm\Src\Lib\Terrasoft.UI.WindowsControls.Common\DragAndDropManager.cs;145;1;Terrasoft.UI.WindowsControls.Common (Terrasoft.UI.WindowsControls.Common\Terrasoft.UI.WindowsControls.Common)
4.Warning;3;TS0022: The element must be placed in the corresponding region.;C:\Projects\ts5\7.8.0\TSBpm\Src\Lib\Terrasoft.UI.WindowsControls.Common\DragAndDropManager.cs;145;1;Terrasoft.UI.WindowsControls.Common (Terrasoft.UI.WindowsControls.Common\Terrasoft.UI.WindowsControls.Common)

asdf
